read_name,mapping_cov,cigar,mapping_quality
ERR257715.25788980/2,1.33,101M,60
ERR257715.32314/1,2.73,101M,54
ERR257715.496986/1,2.90,101M,60
ERR257715.5565515/2,3.09,25S76M,42
ERR257715.25788980/1,2.35,101M,53
ERR257715.16453822/2,1.64,101M,60
ERR257715.32314/2,1.65,101M,60
ERR257715.5565515/1,1.92,101M,60
ERR257715.16453822/1,1.27,101M,32
ERR257715.15922802/1,1.39,101M,60
ERR257715.986513/2,1.51,101M,60
ERR257715.986513/1,2.40,101M,60
ERR257715.15922802/2,2.50,101M,60
ERR257715.15653464/2,2.27,99M2S,60
ERR257715.30692479/1,1.35,101M,5
ERR257715.30692479/2,2.17,101M,5
ERR257715.32541524/1,2.34,101M,38
ERR257715.15653464/1,2.19,101M,60
ERR257715.32541524/2,1.00,101M,60
ERR257715.8465181/2,1.39,101M,54
ERR257715.20106975/2,1.86,101M,60
ERR257715.3571788/1,1.48,101M,24
ERR257715.20106975/1,2.06,2S35M64S,1
ERR257715.34703952/1,2.04,23S26M3I49M,5
ERR257715.33382831/1,1.73,19M3I79M,19
ERR257715.13429098/1,1.00,101M,60
ERR257715.26483441/2,1.10,101M,60
ERR257715.13429098/2,1.10,101M,60
ERR257715.26483441/1,1.05,101M,60
ERR257715.34936472/2,1.05,101M,18
ERR257715.29134481/2,1.31,101M,45
ERR257715.14935831/2,2.70,101M,7
ERR257715.34936472/1,2.70,101M,7
ERR257715.33382831/2,2.56,88M13S,7
ERR257715.29134481/1,1.00,101M,60
ERR257715.14935831/1,1.00,101M,60
ERR257715.5287290/1,1.25,101M,59
ERR257715.9820722/2,1.25,101M,4
ERR257715.5287290/2,2.56,101M,40
ERR257715.9820722/1,2.76,101M,60
ERR257715.24357219/2,2.72,101M,60
ERR257715.17490806/2,1.00,101M,60
ERR257715.24357219/1,1.00,101M,60
ERR257715.17490806/1,1.00,101M,60
ERR257715.19454159/2,2.92,101M,60
ERR257715.6604374/2,3.48,101M,60
ERR257715.11790171/1,3.48,101M,60
ERR257715.25588585/2,3.34,101M,60
ERR257715.11790171/2,1.08,101M,60
ERR257715.25588585/1,1.24,101M,60
ERR257715.35161543/2,1.16,101M,26
ERR257715.31785613/2,1.19,101M,60
ERR257715.35161543/1,1.19,101M,60
ERR257715.31785613/1,1.00,101M,60
ERR257715.5169892/1,1.79,101M,60
ERR257715.13295750/2,1.79,101M,60
ERR257715.18194777/2,1.00,101M,60
ERR257715.28254212/2,2.66,101M,36
ERR257715.13295750/1,2.99,101M,44
ERR257715.5169892/2,3.22,101M,60
ERR257715.18194777/1,2.65,101M,60
ERR257715.14540994/1,2.39,101M,60
ERR257715.28254212/1,1.76,101M,8
ERR257715.21014553/2,1.76,101M,37
ERR257715.14540994/2,1.00,101M,31
ERR257715.21014553/1,2.02,101M,60
ERR257715.27630936/2,2.26,101M,25
ERR257715.11657024/2,1.75,101M,60
ERR257715.27630936/1,1.58,101M,35
ERR257715.9391724/2,2.23,101M,42
ERR257715.11657024/1,2.10,101M,13
ERR257715.18690588/2,1.00,101M,60
ERR257715.18690588/1,1.00,101M,60
ERR257715.9391724/1,1.00,14M1I86M,5
ERR257715.31277130/1,1.43,69M1D32M,60
ERR257715.17165510/1,1.44,101M,60
ERR257715.17165510/2,1.43,101M,60
ERR257715.31277130/2,1.43,101M,60
ERR257715.34459969/2,1.00,101M,60
ERR257715.34459969/1,1.00,101M,60
ERR257715.19454159/1,3.07,101M,3
ERR257715.6604374/1,3.43,101M,34
ERR257715.34849185/2,3.49,101M,60
ERR257715.34849185/1,3.47,101M,49
ERR257715.13528834/1,1.18,101M,60
ERR257715.24087155/2,1.18,15M1D86M,55
ERR257715.26316853/2,1.89,101M,60
ERR257715.13528834/2,1.74,101M,60
ERR257715.24087155/1,1.44,101M,43
ERR257715.26316853/1,1.44,101M,32
ERR257715.10457970/2,1.00,101M,60
ERR257715.10457970/1,1.00,101M,50
ERR257715.27543092/1,1.00,101M,60
ERR257715.27543092/2,1.00,101M,59
ERR257715.4963095/1,1.00,101M,60
ERR257715.20747699/1,1.90,101M,60
ERR257715.4963095/2,1.90,101M,60
ERR257715.20747699/2,1.57,101M,60
ERR257715.20686816/1,2.12,24S77M,14
ERR257715.19950404/2,1.97,101M,24
ERR257715.31935138/2,1.81,5S64M32S,60
ERR257715.20686816/2,1.12,19M1I81M,1
ERR257715.19950404/1,1.60,101M,60
ERR257715.31935138/1,1.73,101M,60
ERR257715.423148/2,1.51,101M,60
ERR257715.12772062/2,1.27,101M,3
ERR257715.423148/1,1.75,101M,43
ERR257715.12772062/1,1.75,101M,60
ERR257715.1633616/1,1.34,101M,60
ERR257715.34703952/2,1.68,101M,60
ERR257715.1633616/2,1.35,101M,60
ERR257715.7566088/2,1.00,101M,37
ERR257715.9680084/2,1.00,57M44S,16
ERR257715.6762870/2,1.00,101M,60
ERR257715.7566088/1,1.53,101M,60
ERR257715.6762870/1,1.53,101M,49
ERR257715.19543472/1,1.00,101M,60
ERR257715.22577704/2,1.72,101M,60
ERR257715.19543472/2,1.72,101M,60
ERR257715.22577704/1,1.29,101M,60
ERR257715.23451149/1,1.29,101M,60
ERR257715.23451149/2,1.00,101M,60
ERR257715.14844084/2,1.11,101M,60
ERR257715.28559010/2,1.11,78M1I22M,60
ERR257715.14844084/1,1.90,101M,60
ERR257715.25169503/1,2.81,101M,60
ERR257715.510605/2,2.93,88M13S,60
ERR257715.28559010/1,2.03,101M,60
ERR257715.9784183/2,3.48,101M,38
ERR257715.26036880/1,3.51,26S75M,60
ERR257715.26036880/2,3.86,101M,36
ERR257715.25169503/2,3.86,101M,58
ERR257715.510605/1,3.13,101M,60
ERR257715.23704182/1,2.16,101M,60
ERR257715.28139954/1,1.78,101M,60
ERR257715.9784183/1,1.96,101M,60
ERR257715.23704182/2,1.18,101M,60
ERR257715.28139954/2,1.99,101M,60
ERR257715.16771355/1,1.99,101M,60
ERR257715.16771355/2,1.00,101M,60
ERR257715.31742551/2,2.65,101M,31
ERR257715.11601888/2,2.79,101M,57
ERR257715.25325754/1,2.94,101M,49
ERR257715.6968247/2,2.77,101M,60
ERR257715.20067705/2,3.38,101M,60
ERR257715.28136971/1,4.23,101M,60
ERR257715.26974005/1,4.49,101M,60
ERR257715.6975537/2,4.49,101M,42
ERR257715.15181278/1,4.46,101M,60
ERR257715.11354933/1,2.61,101M,31
ERR257715.23842730/1,1.89,101M,25
ERR257715.23842730/2,2.66,101M,15
ERR257715.26974005/2,2.66,101M,4
ERR257715.11354933/2,2.15,101M,59
ERR257715.25682050/2,1.87,101M,12
ERR257715.675802/2,1.96,92M9S,12
ERR257715.23351310/2,2.39,101M,60
ERR257715.8015390/1,2.43,101M,60
ERR257715.23351310/1,1.90,101M,60
ERR257715.24755321/1,1.01,101M,60
ERR257715.675802/1,1.74,101M,25
ERR257715.25183976/2,1.93,101M,60
ERR257715.16028444/1,1.93,101M,60
ERR257715.16028444/2,1.58,101M,60
ERR257715.26284076/1,1.58,101M,60
ERR257715.10567145/1,1.20,101M,60
ERR257715.26284076/2,1.20,101M,16
ERR257715.10567145/2,1.00,101M,37
ERR257715.33772622/1,1.00,101M,60
ERR257715.33772622/2,2.21,101M,60
ERR257715.24755321/2,2.28,101M,60
ERR257715.21820429/2,1.62,101M,56
ERR257715.16635026/1,4.17,101M,60
ERR257715.21820429/1,4.26,101M,60
ERR257715.11725265/1,4.39,101M,60
ERR257715.13366466/2,4.41,96M5S,60
ERR257715.27143098/2,3.96,101M,26
ERR257715.10794572/1,1.40,77M3D24M,12
ERR257715.16635026/2,1.62,10M3D33M2I56M,7
ERR257715.27143098/1,2.07,101M,40
ERR257715.11725265/2,2.07,101M,57
ERR257715.28936820/1,1.22,101M,45
ERR257715.26914480/1,2.27,101M,60
ERR257715.10794572/2,2.50,101M,60
ERR257715.28936820/2,2.25,101M,60
ERR257715.30002638/2,2.43,101M,26
ERR257715.26914480/2,2.62,101M,11
ERR257715.21198810/1,2.45,101M,60
ERR257715.24829620/2,1.78,101M,60
ERR257715.21198810/2,2.33,101M,60
ERR257715.30002638/1,2.20,101M,60
ERR257715.25291279/2,1.29,101M,13
ERR257715.24829620/1,1.29,101M,60
ERR257715.25291279/1,1.00,101M,60
ERR257715.14980347/1,1.54,101M,54
ERR257715.35247922/1,2.14,29S72M,60
ERR257715.26563402/1,2.28,101M,60
ERR257715.14980347/2,2.27,101M,60
ERR257715.897452/1,1.99,101M,60
ERR257715.26563402/2,1.95,101M,41
ERR257715.897452/2,1.95,101M,33
ERR257715.5190781/2,1.00,101M,60
ERR257715.5190781/1,1.39,101M,60
ERR257715.18796702/1,1.39,101M,60
ERR257715.22304211/1,2.01,101M,60
ERR257715.18796702/2,2.17,101M,60
ERR257715.19179658/2,1.50,101M,60
ERR257715.22304211/2,3.89,101M,52
ERR257715.34015330/2,4.19,101M,60
ERR257715.19179658/1,4.19,101M,60
ERR257715.16641289/2,3.98,101M,60
ERR257715.32805807/1,3.23,101M,60
ERR257715.21345030/2,2.96,101M,60
ERR257715.34015330/1,4.40,101M,60
ERR257715.15141059/2,4.84,101M,60
ERR257715.16641289/1,5.00,101M,60
ERR257715.14233766/2,4.99,101M,60
ERR257715.492927/1,4.22,101M,60
ERR257715.32805807/2,2.89,101M,60
ERR257715.15141059/1,2.05,101M,60
ERR257715.21345030/1,2.83,101M,60
ERR257715.14233766/1,2.83,101M,60
ERR257715.492927/2,1.69,101M,47
ERR257715.19480227/1,1.58,93M8S,24
ERR257715.35104402/2,2.00,54M47H,22
ERR257715.18557297/1,1.00,101M,60
ERR257715.18557297/2,0.98,51S32M1D18M,3
ERR257715.35247922/2,1.00,101M,45
ERR257715.35247922/1,1.00,33M68H,4
ERR257715.29011198/1,1.00,101M,49
ERR257715.27732137/1,3.19,101M,49
ERR257715.19480227/2,3.33,101M,48
ERR257715.15854993/1,3.33,101M,59
ERR257715.29011198/2,2.70,97M4S,23
ERR257715.27732137/2,1.72,48S53M,23
ERR257715.15854993/2,1.85,101M,60
ERR257715.14941690/1,1.48,101M,60
ERR257715.2519783/1,1.97,101M,60
ERR257715.14941690/2,1.97,101M,60
ERR257715.23289021/2,2.89,101M,60
ERR257715.35104402/1,2.93,101M,60
ERR257715.2519783/2,2.90,101M,47
ERR257715.34817165/2,2.43,101M,60
ERR257715.7524389/1,3.41,101M,60
ERR257715.23289021/1,3.57,101M,60
ERR257715.34641860/1,3.44,101M,60
ERR257715.35104402/2,3.74,53M48S,25
ERR257715.34817165/1,2.52,101M,60
ERR257715.14154144/2,2.82,101M,60
ERR257715.7524389/2,2.82,101M,60
ERR257715.34641860/2,1.90,101M,60
ERR257715.14901006/1,1.85,101M,60
ERR257715.19046796/1,3.17,101M,60
ERR257715.14901006/2,3.35,101M,60
ERR257715.27629471/1,3.25,101M,60
ERR257715.25230209/2,3.16,101M,60
ERR257715.22895654/1,1.23,101M,60
ERR257715.27629471/2,2.60,101M,60
ERR257715.13477853/1,3.43,101M,52
ERR257715.25230209/1,3.49,101M,52
ERR257715.19046796/2,3.33,101M,25
ERR257715.28029801/1,3.12,101M,60
ERR257715.28029801/2,2.07,101M,60
ERR257715.5994978/2,2.40,47M54H,24
ERR257715.23378586/2,1.00,101M,60
ERR257715.2013396/2,2.06,68H33M,2
ERR257715.2403575/2,2.17,101M,25
ERR257715.6216389/1,2.16,101M,60
ERR257715.6216389/2,2.42,101M,60
ERR257715.2013396/1,2.70,101M,60
ERR257715.2403575/1,2.69,101M,13
ERR257715.13290054/1,1.00,101M,60
ERR257715.13290054/2,1.00,101M,60
ERR257715.2580789/1,1.00,5S96M,59
ERR257715.2013396/2,1.14,28S73M,60
ERR257715.2580789/2,1.10,101M,60
ERR257715.32454805/2,1.00,101M,60
ERR257715.32020406/2,1.91,101M,60
ERR257715.32454805/1,1.91,101M,60
ERR257715.32020406/1,1.87,101M,55
ERR257715.14130203/1,1.87,101M,53
ERR257715.29099175/1,2.19,101M,60
ERR257715.14130203/2,2.20,101M,60
ERR257715.33648508/2,1.41,101M,60
ERR257715.29099175/2,2.83,101M,60
ERR257715.33648508/1,2.89,101M,60
ERR257715.25340050/2,2.84,101M,12
ERR257715.25340050/1,1.00,101M,11
ERR257715.5994978/1,1.00,101M,60
ERR257715.5994978/2,1.00,58M43S,54
ERR257715.23679266/2,1.00,101M,60
ERR257715.22096599/2,1.20,27S74M,19
ERR257715.23679266/1,1.15,101M,24
ERR257715.22354565/1,1.00,101M,1
ERR257715.27210439/1,1.69,101M,51
ERR257715.31095133/2,1.69,101M,60
ERR257715.31095133/1,2.35,101M,60
ERR257715.27210439/2,2.41,101M,1
ERR257715.23802653/1,2.10,101M,7
ERR257715.287375/1,1.23,101M,60
ERR257715.16148898/1,1.01,101M,56
ERR257715.287375/2,2.00,101M,60
ERR257715.23802653/2,2.01,101M,60
ERR257715.16148898/2,1.69,101M,26
ERR257715.4210576/1,1.99,101M,49
ERR257715.20467538/1,1.34,101M,38
ERR257715.4210576/2,1.00,101M,60
ERR257715.20467538/2,1.00,101M,60
ERR257715.27984076/1,1.00,101M,60
ERR257715.27984076/2,1.31,101M,60
ERR257715.3695920/2,1.69,101M,60
ERR257715.22589477/2,1.81,101M,54
ERR257715.9976341/1,1.61,101M,60
ERR257715.3695920/1,1.66,101M,60
ERR257715.22589477/1,1.96,101M,60
ERR257715.9976341/2,1.49,101M,60
ERR257715.35183318/2,1.00,69H32M,2
ERR257715.12942931/2,1.20,101M,60
ERR257715.35183318/1,2.27,101M,60
ERR257715.16862985/2,2.27,101M,60
ERR257715.12942931/1,1.91,101M,60
ERR257715.35183318/2,1.34,25S76M,60
ERR257715.33571086/1,1.79,101M,60
ERR257715.16862985/1,1.79,101M,60
ERR257715.33571086/2,1.00,101M,60
ERR257715.6376213/1,1.55,101M,60
ERR257715.6376213/2,1.55,101M,56
ERR257715.773182/2,1.00,101M,60
ERR257715.773182/1,1.00,101M,60
ERR257715.23958493/1,1.37,101M,60
ERR257715.18055082/1,1.37,101M,60
ERR257715.23958493/2,1.00,101M,60
ERR257715.17976553/2,2.91,101M,53
ERR257715.24389706/2,2.94,101M,1
ERR257715.8781468/1,2.91,101M,53
ERR257715.17976553/1,3.05,101M,36
ERR257715.24389706/1,3.05,101M,38
ERR257715.8781468/2,2.91,101M,60
ERR257715.2187082/2,1.25,101M,44
ERR257715.24652564/1,1.25,101M,55
ERR257715.2187082/1,2.25,101M,60
ERR257715.6216716/1,2.34,101M,60
ERR257715.4762074/1,1.76,101M,60
ERR257715.10886320/2,1.50,101M,60
ERR257715.6216716/2,1.64,101M,60
ERR257715.4762074/2,1.14,101M,60
ERR257715.10886320/1,1.00,101M,60
ERR257715.31252046/2,1.00,101M,60
ERR257715.31252046/1,1.00,101M,55
ERR257715.18729791/1,1.00,101M,60
ERR257715.18729791/2,1.07,101M,60
ERR257715.28280485/1,1.07,101M,60
ERR257715.11940086/1,1.43,101M,60
ERR257715.28280485/2,2.22,101M,60
ERR257715.20990708/1,2.22,101M,51
ERR257715.16790776/1,1.97,101M,46
ERR257715.11940086/2,1.47,101M,60
ERR257715.16790776/2,2.84,101M,60
ERR257715.20990708/2,3.20,101M,28
ERR257715.19676335/1,3.49,101M,60
ERR257715.13213544/2,3.24,101M,60
ERR257715.28004871/1,2.26,101M,55
ERR257715.28004871/2,4.33,101M,60
ERR257715.31601166/2,5.04,101M,60
ERR257715.13213544/1,5.59,101M,54
ERR257715.9274380/1,5.89,101M,60
ERR257715.4535631/1,5.89,101M,60
ERR257715.9632977/1,5.55,101M,48
ERR257715.19676335/2,4.29,101M,60
ERR257715.9632977/2,4.23,101M,60
ERR257715.9274380/2,2.57,101M,60
ERR257715.31601166/1,3.03,101M,14
ERR257715.21834279/2,3.33,101M,60
ERR257715.4535631/2,3.15,101M,60
ERR257715.18130254/1,1.88,101M,60
ERR257715.27690769/1,2.25,101M,13
ERR257715.29414965/2,2.92,101M,60
ERR257715.11489521/2,2.92,101M,60
ERR257715.6679269/2,2.17,101M,60
ERR257715.12501324/1,1.57,101M,60
ERR257715.27690769/2,1.62,101M,60
ERR257715.20739991/1,1.27,101M,56
ERR257715.12501324/2,1.00,101M,60
ERR257715.20739991/2,1.00,101M,60
ERR257715.33979999/2,1.18,101M,60
ERR257715.9840408/2,1.71,101M,60
ERR257715.31321148/2,1.53,101M,60
ERR257715.33979999/1,1.46,101M,60
ERR257715.9840408/1,2.03,101M,60
ERR257715.31321148/1,1.63,101M,60
ERR257715.17909865/2,1.63,25S76M,23
ERR257715.3681609/1,1.70,32S69M,40
ERR257715.16777083/2,1.91,101M,60
ERR257715.17909865/1,1.91,101M,60
ERR257715.22893804/1,2.08,101M,55
ERR257715.1341017/2,2.16,101M,36
ERR257715.30899381/2,1.55,101M,60
ERR257715.18916344/2,1.47,101M,60
ERR257715.22893804/2,1.47,101M,28
ERR257715.3681609/1,1.00,62H39M,4
ERR257715.3681609/2,1.00,101M,60
ERR257715.21384117/2,1.00,101M,60
ERR257715.16189331/2,1.00,58M43S,50
ERR257715.7197331/1,1.89,101M,13
ERR257715.21384117/1,2.00,90M11S,60
ERR257715.33210365/2,1.08,101M,44
ERR257715.28230029/1,2.33,101M,60
ERR257715.21640205/1,4.45,101M,60
ERR257715.18916344/1,4.50,101M,60
ERR257715.495753/1,4.51,11S90M,60
ERR257715.33320833/1,4.36,101M,60
ERR257715.24814892/1,4.10,101M,60
ERR257715.495753/2,3.29,101M,60
ERR257715.1524774/1,2.65,101M,21
ERR257715.21640205/2,1.34,101M,56
ERR257715.9823479/1,1.63,2S99M,60
ERR257715.7830952/2,1.61,101M,23
ERR257715.9823479/2,1.08,101M,55
ERR257715.27326734/1,1.90,101M,38
ERR257715.7830952/1,1.96,101M,60
ERR257715.16189331/1,1.21,101M,31
ERR257715.15249946/1,1.81,101M,60
ERR257715.27326734/2,1.74,101M,54
ERR257715.16189331/2,1.62,47M54H,12
ERR257715.15249946/2,1.62,101M,60
ERR257715.10930327/2,1.79,101M,60
ERR257715.19568436/1,1.46,101M,35
ERR257715.27499820/1,1.50,101M,60
ERR257715.10930327/1,2.13,101M,60
ERR257715.19568436/2,1.89,101M,60
ERR257715.8652138/2,1.09,101M,60
ERR257715.16872720/1,1.09,101M,60
ERR257715.8652138/1,1.06,101M,60
ERR257715.16872720/2,1.06,101M,60
ERR257715.34885465/1,1.26,101M,40
ERR257715.29230049/2,1.26,101M,60
ERR257715.19385247/2,1.50,101M,60
ERR257715.34885465/2,1.53,101M,60
ERR257715.19385247/1,1.04,101M,19
ERR257715.22647096/1,1.29,101M,35
ERR257715.22647096/2,1.51,28S73M,32
ERR257715.31762851/1,1.08,101M,60
ERR257715.31762851/2,1.77,101M,60
ERR257715.7710727/1,2.17,101M,57
ERR257715.25256764/2,2.06,101M,60
ERR257715.26650367/2,1.71,101M,36
ERR257715.10373485/2,2.02,101M,45
ERR257715.7710727/2,3.15,101M,60
ERR257715.25256764/1,3.67,101M,60
ERR257715.24304600/1,3.67,101M,47
ERR257715.22163872/2,3.65,101M,60
ERR257715.26650367/1,3.85,101M,21
ERR257715.20978619/1,4.20,101M,60
ERR257715.10373485/1,4.43,101M,37
ERR257715.24304600/2,4.50,101M,31
ERR257715.33611392/1,4.46,101M,12
ERR257715.1776436/2,3.57,101M,60
ERR257715.2280759/2,3.78,101M,60
ERR257715.29230049/1,3.82,101M,29
ERR257715.33434692/1,3.77,101M,54
ERR257715.7441302/1,1.35,101M,21
ERR257715.2280759/1,1.76,101M,60
ERR257715.33434692/2,1.57,101M,60
ERR257715.22159287/2,1.00,101M,60
ERR257715.22159287/1,1.00,101M,59
ERR257715.29691696/2,1.68,101M,46
ERR257715.17838485/2,1.68,101M,52
ERR257715.14178347/1,1.86,101M,60
ERR257715.29691696/1,2.31,101M,47
ERR257715.17838485/1,2.06,101M,38
ERR257715.14178347/2,1.00,101M,60
ERR257715.10909009/1,1.31,91M10S,60
ERR257715.4670666/2,1.28,101M,60
ERR257715.10909009/2,0.99,9M1I3M1D88M,30
ERR257715.1206519/1,3.39,8S93M,18
ERR257715.33086482/2,3.36,6S95M,19
ERR257715.4670666/1,3.40,10S91M,9
ERR257715.1206519/2,3.00,57M44S,13
ERR257715.8467881/1,1.96,101M,16
ERR257715.8467881/2,1.00,101M,18
ERR257715.10582552/2,1.00,101M,46
ERR257715.10582552/1,1.00,101M,43
ERR257715.10910984/2,1.00,101M,24
ERR257715.10910984/1,1.00,14S87M,23
ERR257715.21208960/1,1.77,101M,30
ERR257715.34533795/1,2.05,101M,16
ERR257715.34533795/2,1.38,101M,14
ERR257715.12320257/1,1.00,101M,38
ERR257715.35553620/2,1.91,101M,10
ERR257715.22908780/2,1.91,101M,11
ERR257715.27468378/1,2.00,19S76M6S,39
ERR257715.22908780/1,2.00,4S76M21S,39
ERR257715.33056464/1,1.00,101M,52
ERR257715.23471436/1,1.66,101M,20
ERR257715.33056464/2,2.39,101M,60
ERR257715.23363048/1,2.39,101M,42
ERR257715.26300264/2,1.51,101M,20
ERR257715.23471436/2,1.11,101M,1
ERR257715.26300264/1,1.61,101M,60
ERR257715.23363048/2,1.61,101M,13
ERR257715.21868862/2,1.00,101M,43
ERR257715.21868862/1,1.00,101M,36
ERR257715.20591967/2,2.35,101M,60
ERR257715.14273981/1,2.39,101M,60
ERR257715.23439058/2,1.81,101M,60
ERR257715.20591967/1,1.00,101M,50
ERR257715.3418112/1,1.20,101M,22
ERR257715.21710615/1,1.20,101M,60
ERR257715.3418112/2,1.45,101M,51
ERR257715.21710615/2,1.49,92M9S,52
ERR257715.10849972/1,2.60,101M,60
ERR257715.20556842/1,2.72,101M,60
ERR257715.16833114/2,2.56,101M,53
ERR257715.10849972/2,1.83,101M,46
ERR257715.16833114/1,1.83,101M,60
ERR257715.4721733/2,1.98,101M,60
ERR257715.20556842/2,2.13,101M,43
ERR257715.20195049/1,1.57,101M,60
ERR257715.4721733/1,2.23,74M27S,42
ERR257715.33159534/1,4.02,49M,12
ERR257715.33159534/2,4.02,49M,13
ERR257715.31664061/2,3.88,101M,60
ERR257715.20195049/2,3.70,101M,60
ERR257715.20930604/1,3.18,101M,60
ERR257715.31664061/1,2.76,101M,43
ERR257715.20930604/2,1.57,101M,60
ERR257715.32664415/1,1.57,101M,58
ERR257715.32664415/2,1.12,101M,51
ERR257715.29749977/1,1.30,101M,6
ERR257715.33940696/2,1.19,8S93M,1
ERR257715.6826739/1,1.00,101M,38
ERR257715.33940696/1,2.38,101M,21
ERR257715.6826739/2,1.77,101M,11
ERR257715.7248088/1,1.90,101M,60
ERR257715.27271104/2,2.32,101M,39
ERR257715.9926469/1,1.80,101M,60
ERR257715.27271104/1,1.80,101M,60
ERR257715.17449100/1,1.27,101M,13
ERR257715.7433542/1,1.90,101M,60
ERR257715.26717804/2,1.63,101M,23
ERR257715.5591190/1,1.67,101M,1
ERR257715.7433542/2,1.84,101M,1
ERR257715.26717804/1,1.82,101M,2
ERR257715.5591190/2,3.50,101M,60
ERR257715.16558500/2,4.20,101M,60
ERR257715.21054728/2,4.50,101M,60
ERR257715.28064153/1,4.50,101M,49
ERR257715.16558500/1,4.16,101M,55
ERR257715.23815028/2,2.39,101M,60
ERR257715.28064153/2,2.96,101M,60
ERR257715.4847248/1,3.16,101M,60
ERR257715.21054728/1,3.16,101M,60
ERR257715.2259808/2,2.74,101M,60
ERR257715.8340566/1,1.00,101M,60
ERR257715.2259808/1,1.91,101M,1
ERR257715.4847248/2,1.91,101M,31
ERR257715.8340566/2,1.00,101M,60
ERR257715.33893077/1,1.00,101M,60
ERR257715.33893077/2,1.00,101M,60
ERR257715.25597776/1,1.00,101M,6
ERR257715.25597776/2,1.09,101M,6
ERR257715.24434883/2,2.17,101M,49
ERR257715.28745098/2,2.28,101M,25
ERR257715.35041033/1,1.94,101M,30
ERR257715.20589175/1,1.00,101M,60
ERR257715.10130120/1,1.01,101M,60
ERR257715.69315/1,1.01,101M,60
ERR257715.69315/2,1.65,101M,50
ERR257715.9964414/1,1.65,101M,50
ERR257715.9964414/2,1.00,101M,60
ERR257715.6753908/2,1.00,57M44H,29
ERR257715.8145699/1,1.00,101M,60
ERR257715.6521108/2,1.26,101M,60
ERR257715.8145699/2,2.01,101M,36
ERR257715.6753908/1,1.99,101M,40
ERR257715.6753908/2,1.45,49M52S,37
ERR257715.6521108/1,1.00,101M,60
ERR257715.28069675/1,3.17,101M,60
ERR257715.24687610/2,2.12,101M,56
ERR257715.8261906/1,1.00,101M,60
ERR257715.4742790/1,1.96,101M,28
ERR257715.8261906/2,2.02,101M,60
ERR257715.9155227/1,2.84,49S38M14S,2
ERR257715.14795556/2,1.38,101M,60
ERR257715.12015056/2,1.46,101M,59
ERR257715.12015056/1,2.32,101M,60
ERR257715.14795556/1,2.32,101M,60
ERR257715.24085712/1,1.55,101M,60
ERR257715.23871032/1,1.87,101M,46
ERR257715.24085712/2,1.87,101M,22
ERR257715.23871032/2,1.00,101M,60
ERR257715.19829681/2,1.18,101M,60
ERR257715.19829681/1,1.18,101M,60
ERR257715.19665740/2,1.07,101M,26
ERR257715.19665740/1,2.15,101M,25
ERR257715.6815156/2,2.27,101M,60
ERR257715.6815156/1,1.72,101M,60
ERR257715.5773393/2,1.91,101M,60
ERR257715.29715837/1,1.91,101M,60
ERR257715.5773393/1,1.00,35M66S,3
ERR257715.29715837/2,1.36,40S61M,18
ERR257715.27989006/2,1.22,2S99M,60
ERR257715.27989006/1,1.00,101M,60
ERR257715.13446371/2,1.00,101M,60
ERR257715.13446371/1,1.00,37S64M,60
ERR257715.18877749/2,1.00,101M,24
ERR257715.16877984/1,1.00,101M,23
ERR257715.30076811/2,1.00,101M,60
ERR257715.18470325/2,1.75,101M,60
ERR257715.25510553/1,1.44,101M,60
ERR257715.25510553/2,1.00,101M,60
ERR257715.26162109/2,1.43,101M,60
ERR257715.8786253/1,1.43,101M,60
ERR257715.17022884/1,1.30,101M,60
ERR257715.26162109/1,2.21,101M,56
ERR257715.20597310/1,2.21,98M3S,60
ERR257715.8786253/2,1.65,101M,60
ERR257715.17022884/2,1.67,101M,6
ERR257715.20597310/2,1.43,101M,16
ERR257715.16024760/2,1.43,101M,60
ERR257715.18470325/1,1.74,77M24S,58
ERR257715.7916417/1,2.36,10S91M,60
ERR257715.12014538/1,2.38,14S87M,45
ERR257715.16024760/1,1.55,101M,60
ERR257715.7916417/2,2.43,101M,60
ERR257715.35425235/2,3.32,101M,60
ERR257715.1877952/1,3.32,101M,60
ERR257715.9937168/2,3.28,101M,60
ERR257715.1877952/2,1.97,101M,60
ERR257715.35425235/1,2.22,4S97M,60
ERR257715.9937168/1,1.61,101M,60
ERR257715.1162134/1,1.00,101M,60
ERR257715.805336/2,1.83,101M,60
